70,0.1482,0.0031,0.1427,0.1962,3.2620,0.1576,0.1510,185
71,0.1472,0.0030,0.1422,0.1949,2.9536,0.2052,0.1982,188
72,0.1478,0.0032,0.1423,0.1953,3.2252,0.1478,0.1477,188
73,0.1480,0.0030,0.1426,0.1959,3.2696,0.1525,0.1413,188
74,0.1478,0.0029,0.1426,0.1959,3.1533,0.1826,0.1763,188
75,0.1473,0.0031,0.1421,0.1944,3.0935,0.1796,0.1701,188
76,0.1480,0.0032,0.1425,0.1960,3.2317,0.1571,0.1512,188
77,0.1472,0.0031,0.1420,0.1953,2.9883,0.1921,0.1949,186
78,0.1476,0.0030,0.1423,0.1950,3.1659,0.1632,0.1549,186
79,0.1466,0.0029,0.1415,0.1938,2.9613,0.2072,0.2017,187
80,0.1465,0.0032,0.1409,0.1927,3.3643,0.1385,0.1381,185
81,0.1449,0.0030,0.1397,0.1906,3.0933,0.1640,0.1568,188
82,0.1440,0.0030,0.1388,0.1884,3.0023,0.1845,0.1735,188
83,0.1437,0.0030,0.1384,0.1879,3.1730,0.1611,0.1603,187
84,0.1437,0.0030,0.1385,0.1882,3.0416,0.1801,0.1699,187
85,0.1430,0.0031,0.1377,0.1862,3.0250,0.1764,0.1730,186
86,0.1433,0.0030,0.1381,0.1869,3.1073,0.1807,0.1751,186
87,0.1427,0.0029,0.1378,0.1862,2.8747,0.2068,0.1984,188
88,0.1431,0.0029,0.1378,0.1865,3.2071,0.1506,0.1432,187
89,0.1434,0.0030,0.1383,0.1877,3.0609,0.1688,0.1708,186
90,0.1438,0.0030,0.1385,0.1881,3.2752,0.1398,0.1358,187
91,0.1432,0.0029,0.1381,0.1874,3.1300,0.1748,0.1693,187
92,0.1429,0.0030,0.1378,0.1864,3.0517,0.1720,0.1632,186
93,0.1426,0.0028,0.1377,0.1867,2.9531,0.1910,0.1888,185
94,0.1425,0.0028,0.1375,0.1863,3.0351,0.1704,0.1692,184
95,0.1426,0.0030,0.1375,0.1862,3.0039,0.1744,0.1625,185
96,0.1427,0.0028,0.1377,0.1866,3.0811,0.1639,0.1564,185
97,0.1430,0.0029,0.1378,0.1869,3.1764,0.1626,0.1567,186
98,0.1418,0.0029,0.1370,0.1852,2.7892,0.2224,0.2159,185
99,0.1421,0.0028,0.1370,0.1852,3.0525,0.1621,0.1546,186
100,0.1419,0.0028,0.1368,0.1851,3.0493,0.1686,0.1609,187
101,0.1414,0.0030,0.1363,0.1835,3.0303,0.1821,0.1719,186
102,0.1402,0.0030,0.1349,0.1809,3.1694,0.1523,0.1463,182
103,0.1398,0.0029,0.1347,0.1802,3.0523,0.1782,0.1736,187
104,0.1388,0.0028,0.1339,0.1795,2.9113,0.1929,0.1881,187
105,0.1390,0.0029,0.1339,0.1795,3.0552,0.1645,0.1582,185
106,0.1385,0.0028,0.1335,0.1780,3.0262,0.1828,0.1754,186
107,0.1386,0.0029,0.1337,0.1786,2.8840,0.1981,0.1903,186
108,0.1383,0.0028,0.1335,0.1789,2.8287,0.1938,0.1886,183
109,0.1386,0.0029,0.1337,0.1790,2.8336,0.2083,0.2033,186
110,0.1383,0.0029,0.1332,0.1777,3.1012,0.1636,0.1580,186
111,0.1381,0.0029,0.1332,0.1780,2.9029,0.1919,0.1808,187
112,0.1380,0.0028,0.1331,0.1775,2.9654,0.1851,0.1750,188
113,0.1381,0.0028,0.1331,0.1782,2.9971,0.1729,0.1642,187
114,0.1379,0.0028,0.1330,0.1777,2.8964,0.1866,0.1778,187
115,0.1371,0.0028,0.1323,0.1761,2.8197,0.1978,0.1880,186
116,0.1375,0.0028,0.1326,0.1765,2.8793,0.1985,0.1942,187
117,0.1376,0.0028,0.1328,0.1773,2.8675,0.1902,0.1795,187
118,0.1377,0.0028,0.1329,0.1775,2.8426,0.1955,0.1880,186
119,0.1371,0.0028,0.1324,0.1761,2.7587,0.2016,0.1899,184
120,0.1371,0.0028,0.1322,0.1764,2.9119,0.1852,0.1752,188
121,0.1370,0.0027,0.1323,0.1763,2.7567,0.2101,0.2037,187
122,0.1371,0.0027,0.1323,0.1767,2.8729,0.1918,0.1823,187
123,0.1371,0.0026,0.1323,0.1762,2.9174,0.1860,0.1808,188
124,0.1371,0.0027,0.1324,0.1766,2.8891,0.1832,0.1753,188
125,0.1371,0.0026,0.1325,0.1769,2.7927,0.2011,0.1939,187
126,0.1369,0.0026,0.1322,0.1765,2.8527,0.2041,0.1981,187
127,0.1366,0.0027,0.1319,0.1755,2.8348,0.1927,0.1835,184
128,0.1370,0.0027,0.1322,0.1761,2.8929,0.1931,0.1885,179
129,0.1363,0.0026,0.1317,0.1757,2.7894,0.2105,0.1983,179
130,0.1367,0.0026,0.1321,0.1763,2.8674,0.1974,0.1851,178
131,0.1368,0.0026,0.1321,0.1759,2.8124,0.2021,0.1881,182
132,0.1343,0.0025,0.1297,0.1714,2.7737,0.2243,0.2179,185
133,0.1327,0.0026,0.1280,0.1682,2.8779,0.1923,0.1843,187
134,0.1329,0.0027,0.1281,0.1683,2.9269,0.1835,0.1822,197
135,0.1327,0.0026,0.1281,0.1683,2.8158,0.2139,0.2068,196
136,0.1323,0.0025,0.1278,0.1673,2.8205,0.2015,0.1944,192
137,0.1322,0.0025,0.1276,0.1678,2.7578,0.2139,0.2015,204
138,0.1324,0.0024,0.1279,0.1683,2.8118,0.2060,0.1994,196
139,0.1321,0.0026,0.1276,0.1670,2.6984,0.2229,0.2165,230
140,0.1324,0.0026,0.1277,0.1677,2.9039,0.1865,0.1788,184
141,0.1322,0.0026,0.1276,0.1676,2.8241,0.2052,0.1963,186
142,0.1322,0.0025,0.1275,0.1675,2.9257,0.1810,0.1724,404
143,0.1319,0.0025,0.1273,0.1672,2.8077,0.2283,0.2154,183
144,0.1320,0.0026,0.1272,0.1671,2.9635,0.1777,0.1712,184
145,0.1301,0.0028,0.1251,0.1628,3.0389,0.1691,0.1612,241
146,0.1290,0.0025,0.1241,0.1613,3.1450,0.1554,0.1464,692
147,0.1284,0.0025,0.1237,0.1599,2.9806,0.1851,0.1793,146
148,0.1279,0.0024,0.1232,0.1591,3.0136,0.1788,0.1749,156
149,0.1258,0.0026,0.1209,0.1545,3.2065,0.1455,0.1385,183
150,0.1246,0.0026,0.1196,0.1522,3.1876,0.1633,0.1533,880
151,0.1248,0.0026,0.1197,0.1529,3.3264,0.1393,0.1366,183
152,0.1248,0.0026,0.1198,0.1529,3.1578,0.1582,0.1506,186
153,0.1245,0.0026,0.1196,0.1529,3.0732,0.1839,0.1767,187
154,0.1246,0.0026,0.1197,0.1525,3.1666,0.1608,0.1553,187
155,0.1236,0.0026,0.1187,0.1511,3.0707,0.1920,0.1822,185
156,0.1235,0.0026,0.1185,0.1509,3.2475,0.1372,0.1301,241
157,0.1235,0.0026,0.1185,0.1509,3.1743,0.1658,0.1584,189
158,0.1224,0.0026,0.1172,0.1481,3.3597,0.1422,0.1335,185
159,0.1199,0.0025,0.1146,0.1441,3.4992,0.1258,0.1165,187
160,0.1190,0.0026,0.1138,0.1420,3.4442,0.1370,0.1372,207
161,0.1183,0.0026,0.1129,0.1404,3.6051,0.1211,0.1189,188
162,0.1182,0.0027,0.1128,0.1407,3.5425,0.1313,0.1227,228
163,0.1178,0.0027,0.1124,0.1398,3.5256,0.1288,0.1239,213
164,0.1181,0.0027,0.1127,0.1402,3.6010,0.1238,0.1196,190
165,0.1174,0.0026,0.1122,0.1399,3.3300,0.1698,0.1650,194
166,0.1180,0.0027,0.1125,0.1396,3.5924,0.1167,0.1162,204
167,0.1176,0.0025,0.1122,0.1397,3.6085,0.1210,0.1183,252
168,0.1171,0.0026,0.1118,0.1382,3.4614,0.1516,0.1441,216
169,0.1172,0.0027,0.1119,0.1387,3.4388,0.1404,0.1323,185
170,0.1167,0.0025,0.1117,0.1387,3.3259,0.1557,0.1520,205
171,0.1165,0.0027,0.1111,0.1373,3.4823,0.1223,0.1185,199
172,0.1167,0.0025,0.1115,0.1383,3.4748,0.1511,0.1482,198
173,0.1161,0.0025,0.1109,0.1371,3.4697,0.1298,0.1236,196
174,0.1170,0.0025,0.1119,0.1390,3.3888,0.1404,0.1355,198
175,0.1162,0.0025,0.1112,0.1377,3.3267,0.1515,0.1395,185
176,0.1162,0.0025,0.1110,0.1375,3.3758,0.1515,0.1447,184
177,0.1165,0.0025,0.1112,0.1381,3.5043,0.1307,0.1269,185
178,0.1168,0.0025,0.1115,0.1384,3.5216,0.1263,0.1246,184
179,0.1168,0.0026,0.1114,0.1387,3.4729,0.1436,0.1365,185
180,0.1159,0.0025,0.1107,0.1370,3.5128,0.1286,0.1227,185
181,0.1160,0.0025,0.1109,0.1374,3.3519,0.1507,0.1449,181
182,0.1155,0.0026,0.1102,0.1365,3.4775,0.1338,0.1273,185
183,0.1154,0.0025,0.1101,0.1362,3.4933,0.1391,0.1331,186
184,0.1153,0.0028,0.1096,0.1352,3.7349,0.1067,0.0995,186
185,0.1144,0.0026,0.1090,0.1341,3.5759,0.1505,0.1413,184
186,0.1133,0.0024,0.1080,0.1325,3.6455,0.1268,0.1212,185
187,0.1132,0.0025,0.1079,0.1327,3.6002,0.1349,0.1268,185
188,0.1136,0.0026,0.1080,0.1329,3.8391,0.1017,0.1002,184
189,0.1135,0.0025,0.1079,0.1325,3.8295,0.1152,0.1094,186
190,0.1131,0.0025,0.1076,0.1323,3.6654,0.1354,0.1317,184
191,0.1128,0.0025,0.1074,0.1320,3.6167,0.1340,0.1298,181
192,0.1127,0.0025,0.1072,0.1314,3.7456,0.1106,0.1093,178
193,0.1136,0.0028,0.1077,0.1321,3.9463,0.1036,0.0959,187
194,0.1128,0.0026,0.1074,0.1319,3.5542,0.1405,0.1333,186
195,0.1124,0.0025,0.1070,0.1313,3.5968,0.1279,0.1243,186
196,0.1127,0.0024,0.1073,0.1322,3.7299,0.1106,0.1077,186
197,0.1126,0.0025,0.1072,0.1314,3.5872,0.1325,0.1319,187
198,0.1125,0.0026,0.1068,0.1305,3.8779,0.1062,0.0990,185
199,0.1102,0.0025,0.1047,0.1269,3.7778,0.1213,0.1148,188
200,0.1099,0.0026,0.1044,0.1266,3.7648,0.1215,0.1177,183
201,0.1097,0.0025,0.1041,0.1258,3.7977,0.1139,0.1120,188
202,0.1093,0.0027,0.1037,0.1247,3.7188,0.1315,0.1269,188
203,0.1089,0.0026,0.1033,0.1245,3.7383,0.1155,0.1099,189
204,0.1104,0.0028,0.1044,0.1260,4.0351,0.1085,0.1032,188
205,0.1090,0.0027,0.1034,0.1249,3.6930,0.1277,0.1207,186
206,0.1090,0.0026,0.1035,0.1250,3.7699,0.1206,0.1165,187
207,0.1089,0.0026,0.1034,0.1252,3.7555,0.1221,0.1174,187
208,0.1084,0.0025,0.1030,0.1243,3.5797,0.1570,0.1475,184
209,0.1090,0.0025,0.1034,0.1253,3.8190,0.1107,0.1081,187
210,0.1081,0.0025,0.1028,0.1239,3.5888,0.1335,0.1312,189
211,0.1084,0.0025,0.1029,0.1245,3.6944,0.1268,0.1236,188
212,0.1084,0.0026,0.1028,0.1246,3.7870,0.1153,0.1116,186
213,0.1079,0.0025,0.1025,0.1240,3.6826,0.1275,0.1218,187
214,0.1085,0.0025,0.1031,0.1251,3.6475,0.1317,0.1314,186
215,0.1084,0.0026,0.1028,0.1241,3.7889,0.1153,0.1096,186
216,0.1078,0.0024,0.1024,0.1237,3.6825,0.1338,0.1291,183
217,0.1080,0.0025,0.1025,0.1236,3.7802,0.1170,0.1103,185
218,0.1059,0.0024,0.1006,0.1197,3.6122,0.1420,0.1314,186
219,0.1050,0.0025,0.0994,0.1174,3.9154,0.0933,0.0903,187
220,0.1045,0.0025,0.0990,0.1168,3.7505,0.1249,0.1229,186
221,0.1040,0.0024,0.0987,0.1165,3.6192,0.1317,0.1298,187
222,0.1045,0.0025,0.0988,0.1168,3.8961,0.1089,0.1057,185
223,0.1038,0.0024,0.0985,0.1160,3.6477,0.1389,0.1368,187
224,0.1043,0.0024,0.0988,0.1167,3.8118,0.1010,0.0991,184
225,0.1045,0.0027,0.0988,0.1173,3.8325,0.1253,0.1242,184
226,0.1046,0.0026,0.0989,0.1174,3.9195,0.0986,0.0939,188
227,0.1036,0.0024,0.0982,0.1161,3.6964,0.1204,0.1181,186
228,0.1035,0.0025,0.0980,0.1156,3.7503,0.1294,0.1260,185
229,0.1036,0.0025,0.0982,0.1160,3.7239,0.1227,0.1165,186
230,0.1031,0.0024,0.0977,0.1149,3.7042,0.1181,0.1120,185
231,0.1037,0.0025,0.0983,0.1166,3.7477,0.1181,0.1133,187
232,0.1036,0.0025,0.0980,0.1159,3.8653,0.1113,0.1033,183
233,0.1036,0.0025,0.0981,0.1167,3.7773,0.1119,0.1108,185
234,0.1030,0.0024,0.0977,0.1158,3.6390,0.1289,0.1242,183
235,0.1031,0.0025,0.0976,0.1157,3.7621,0.1154,0.1096,187
236,0.1032,0.0026,0.0976,0.1155,3.8326,0.1084,0.1044,187
237,0.1023,0.0025,0.0969,0.1141,3.6799,0.1315,0.1249,187
238,0.1026,0.0024,0.0972,0.1151,3.7634,0.1183,0.1131,187
239,0.1030,0.0025,0.0974,0.1155,3.7997,0.1111,0.1091,188
240,0.1029,0.0025,0.0972,0.1153,3.9470,0.1021,0.0996,186
241,0.1021,0.0024,0.0967,0.1144,3.7386,0.1320,0.1272,186
242,0.1025,0.0025,0.0967,0.1147,4.0026,0.1010,0.0942,188
243,0.1017,0.0025,0.0960,0.1133,3.9923,0.1025,0.1001,187
244,0.1012,0.0025,0.0953,0.1117,4.0709,0.1026,0.1025,188
245,0.1005,0.0025,0.0947,0.1102,4.0675,0.1021,0.0929,188
246,0.1001,0.0026,0.0942,0.1099,4.0642,0.0996,0.0979,187
247,0.0993,0.0024,0.0939,0.1095,3.7224,0.1533,0.1445,189
248,0.1002,0.0024,0.0944,0.1106,4.1438,0.1054,0.1038,185
249,0.0998,0.0026,0.0939,0.1093,4.1224,0.0952,0.0910,186
250,0.1001,0.0026,0.0941,0.1098,4.1786,0.0936,0.0933,188
251,0.0994,0.0024,0.0937,0.1096,4.0383,0.1159,0.1097,187
252,0.0999,0.0027,0.0939,0.1097,4.1778,0.0817,0.0789,187
253,0.0998,0.0025,0.0939,0.1099,4.1650,0.1049,0.1026,187
254,0.0990,0.0023,0.0932,0.1087,4.1590,0.1006,0.0963,185
255,0.0990,0.0025,0.0932,0.1086,3.9982,0.1209,0.1162,186
256,0.0989,0.0025,0.0931,0.1081,4.1003,0.1039,0.0970,186
257,0.0990,0.0024,0.0930,0.1079,4.2501,0.0814,0.0797,183
258,0.0989,0.0025,0.0931,0.1078,4.1025,0.1110,0.1026,184
259,0.0982,0.0024,0.0924,0.1072,4.1615,0.0926,0.0886,186
260,0.0972,0.0026,0.0910,0.1038,4.3935,0.0808,0.0761,185
261,0.0950,0.0024,0.0892,0.1011,4.0801,0.1168,0.1125,191
262,0.0955,0.0025,0.0895,0.1021,4.2404,0.0974,0.0964,186
263,0.0952,0.0024,0.0893,0.1012,4.2036,0.0848,0.0800,185
264,0.0949,0.0025,0.0890,0.1003,4.2093,0.0973,0.0938,184
265,0.0944,0.0024,0.0885,0.0997,4.2393,0.0990,0.0955,182
266,0.0941,0.0024,0.0882,0.0993,4.2011,0.0894,0.0884,186
267,0.0942,0.0026,0.0882,0.0991,4.1995,0.0999,0.0944,187
268,0.0940,0.0024,0.0880,0.0988,4.2775,0.0841,0.0802,187
269,0.0935,0.0025,0.0876,0.0984,4.1560,0.1018,0.0983,186
270,0.0934,0.0025,0.0874,0.0976,4.2179,0.0903,0.0898,186
271,0.0934,0.0025,0.0875,0.0974,4.1757,0.1034,0.1006,186
272,0.0932,0.0023,0.0874,0.0976,4.1364,0.0994,0.0972,186
273,0.0932,0.0025,0.0872,0.0975,4.3288,0.0920,0.0859,181
274,0.0930,0.0025,0.0870,0.0969,4.2587,0.0954,0.0916,186
275,0.0930,0.0024,0.0869,0.0968,4.3089,0.0771,0.0773,187
276,0.0927,0.0025,0.0868,0.0967,4.1771,0.1097,0.1017,183
277,0.0926,0.0025,0.0866,0.0961,4.3647,0.0859,0.0869,187
278,0.0915,0.0025,0.0855,0.0943,4.1917,0.1013,0.0960,188
279,0.0916,0.0024,0.0852,0.0931,4.6584,0.0698,0.0701,188
280,0.0911,0.0026,0.0848,0.0929,4.4716,0.0755,0.0715,187
281,0.0907,0.0024,0.0845,0.0925,4.4876,0.0857,0.0864,186
282,0.0901,0.0023,0.0841,0.0911,4.3923,0.0859,0.0858,184
283,0.0898,0.0024,0.0835,0.0906,4.5714,0.0664,0.0620,188
284,0.0900,0.0024,0.0836,0.0907,4.6962,0.0697,0.0685,187
285,0.0895,0.0025,0.0832,0.0899,4.5153,0.0761,0.0691,187
286,0.0903,0.0026,0.0837,0.0909,4.7735,0.0729,0.0722,187
287,0.0893,0.0024,0.0831,0.0893,4.5272,0.0814,0.0766,188
288,0.0890,0.0025,0.0828,0.0893,4.5095,0.0909,0.0889,187
289,0.0887,0.0025,0.0824,0.0888,4.5016,0.0804,0.0769,186
290,0.0885,0.0024,0.0824,0.0883,4.4589,0.0813,0.0787,185
291,0.0886,0.0025,0.0823,0.0882,4.5192,0.0766,0.0718,187
292,0.0878,0.0024,0.0818,0.0875,4.3417,0.0928,0.0892,186
293,0.0883,0.0025,0.0820,0.0875,4.5360,0.0641,0.0609,186
294,0.0877,0.0024,0.0817,0.0876,4.3273,0.0873,0.0805,186
295,0.0876,0.0025,0.0813,0.0865,4.5049,0.0796,0.0760,187
296,0.0879,0.0025,0.0818,0.0872,4.3972,0.0853,0.0814,186
297,0.0871,0.0025,0.0809,0.0857,4.4747,0.0774,0.0745,185
298,0.0873,0.0025,0.0813,0.0872,4.2487,0.0964,0.0899,182
299,0.0871,0.0025,0.0810,0.0860,4.3838,0.0744,0.0723,186
