95,0.0722,0.0034,0.0671,0.0520,2.8029,0.2666,0.2406,29
96,0.0720,0.0033,0.0670,0.0521,2.7025,0.1980,0.1927,29
97,0.0719,0.0034,0.0666,0.0513,2.9192,0.1628,0.1690,29
98,0.0723,0.0043,0.0655,0.0490,3.7731,0.0730,0.0696,29
99,0.0717,0.0033,0.0659,0.0501,3.5788,0.0690,0.0733,30
100,0.0722,0.0040,0.0657,0.0495,3.5980,0.0697,0.0713,31
101,0.0718,0.0036,0.0663,0.0504,2.8952,0.2369,0.2293,30
102,0.0713,0.0038,0.0648,0.0481,3.8407,0.0605,0.0607,30
103,0.0690,0.0031,0.0640,0.0461,2.8263,0.2116,0.2055,29
104,0.0677,0.0036,0.0617,0.0431,3.5004,0.0868,0.0935,30
105,0.0679,0.0036,0.0622,0.0438,3.2125,0.2241,0.2064,31
106,0.0667,0.0031,0.0616,0.0432,2.8752,0.1732,0.1731,30
107,0.0666,0.0032,0.0613,0.0426,3.0548,0.1726,0.1407,30
108,0.0664,0.0039,0.0599,0.0400,3.8115,0.0563,0.0567,30
109,0.0636,0.0037,0.0576,0.0367,3.4812,0.0897,0.0881,29
110,0.0632,0.0035,0.0572,0.0365,3.5320,0.1407,0.1201,29
111,0.0619,0.0035,0.0569,0.0358,2.5356,0.2689,0.2820,30
112,0.0624,0.0035,0.0573,0.0369,2.7159,0.1713,0.1815,29
113,0.0625,0.0037,0.0570,0.0363,2.8935,0.2079,0.2009,30
114,0.0625,0.0034,0.0570,0.0365,3.0824,0.2040,0.1780,30
115,0.0619,0.0032,0.0570,0.0359,2.6330,0.2075,0.2091,29
116,0.0621,0.0035,0.0568,0.0359,2.9052,0.2794,0.2444,31
117,0.0612,0.0030,0.0566,0.0354,2.5164,0.2568,0.2347,30
118,0.0612,0.0033,0.0561,0.0344,2.8671,0.1771,0.1714,30
119,0.0589,0.0034,0.0532,0.0304,3.3131,0.1040,0.1077,30
120,0.0583,0.0031,0.0532,0.0305,2.9604,0.1843,0.1772,29
121,0.0587,0.0033,0.0533,0.0310,3.1126,0.1510,0.1429,30
122,0.0576,0.0033,0.0521,0.0291,3.1920,0.1238,0.1197,30
123,0.0581,0.0034,0.0526,0.0297,3.1800,0.1644,0.1609,31
124,0.0567,0.0032,0.0517,0.0283,2.7970,0.2177,0.1898,30
125,0.0577,0.0037,0.0512,0.0280,3.8722,0.1365,0.0923,30
126,0.0564,0.0030,0.0514,0.0281,3.0005,0.1974,0.1966,30
127,0.0568,0.0033,0.0513,0.0281,3.1194,0.2138,0.1694,30
128,0.0542,0.0030,0.0492,0.0251,2.8937,0.1788,0.1935,30
129,0.0532,0.0032,0.0481,0.0241,2.8250,0.1598,0.1518,30
130,0.0524,0.0032,0.0472,0.0233,2.8847,0.2019,0.1781,30
131,0.0500,0.0035,0.0443,0.0194,3.2121,0.1879,0.1619,29
132,0.0494,0.0036,0.0436,0.0185,3.2788,0.1566,0.1437,29
133,0.0492,0.0036,0.0432,0.0185,3.4538,0.1469,0.1226,30
134,0.0477,0.0031,0.0424,0.0171,3.1320,0.1191,0.1050,30
135,0.0490,0.0032,0.0438,0.0187,2.9873,0.1648,0.1811,29
136,0.0480,0.0031,0.0428,0.0177,3.0867,0.1876,0.1567,30
137,0.0478,0.0032,0.0427,0.0175,2.8987,0.1584,0.1465,30
138,0.0478,0.0033,0.0425,0.0173,3.0906,0.1660,0.1405,31
139,0.0480,0.0029,0.0428,0.0179,3.1738,0.1729,0.1479,30
140,0.0481,0.0032,0.0424,0.0174,3.4995,0.1576,0.1438,31
141,0.0480,0.0032,0.0428,0.0175,2.9606,0.1339,0.1463,30
142,0.0476,0.0033,0.0423,0.0168,3.0409,0.1591,0.1468,30
143,0.0469,0.0031,0.0414,0.0162,3.3244,0.1131,0.1132,30
144,0.0457,0.0035,0.0398,0.0144,3.4361,0.1682,0.1542,29
145,0.0442,0.0034,0.0387,0.0131,3.1238,0.2270,0.2032,30
146,0.0437,0.0031,0.0386,0.0133,2.9350,0.1703,0.1687,30
147,0.0447,0.0037,0.0388,0.0136,3.2495,0.2041,0.1700,30
148,0.0434,0.0031,0.0383,0.0132,2.9267,0.1762,0.1547,30
149,0.0432,0.0031,0.0376,0.0124,3.3823,0.1368,0.1325,30
150,0.0432,0.0028,0.0382,0.0131,3.0378,0.2133,0.1923,30
151,0.0430,0.0030,0.0376,0.0126,3.2736,0.1462,0.1347,30
152,0.0441,0.0035,0.0379,0.0128,3.6882,0.1425,0.1428,30
153,0.0428,0.0032,0.0374,0.0119,3.1078,0.1503,0.1470,29
154,0.0428,0.0030,0.0375,0.0125,3.1583,0.1481,0.1329,29
155,0.0428,0.0029,0.0378,0.0126,3.0442,0.1704,0.1540,30
156,0.0431,0.0030,0.0378,0.0130,3.2322,0.1543,0.1487,30
157,0.0432,0.0029,0.0382,0.0130,2.9487,0.2369,0.2231,30
158,0.0425,0.0029,0.0376,0.0123,2.8983,0.2096,0.1673,30
159,0.0427,0.0033,0.0371,0.0119,3.2420,0.1177,0.1087,30
160,0.0428,0.0032,0.0374,0.0122,3.1776,0.1075,0.1027,29
161,0.0422,0.0032,0.0368,0.0117,3.1828,0.1610,0.1701,30
162,0.0403,0.0037,0.0344,0.0095,3.2865,0.1254,0.1038,31
163,0.0393,0.0033,0.0340,0.0092,2.9982,0.2641,0.2097,31
164,0.0382,0.0030,0.0332,0.0089,2.8353,0.2888,0.2426,30
165,0.0382,0.0029,0.0333,0.0089,2.8478,0.1932,0.1721,31
166,0.0382,0.0029,0.0333,0.0090,2.8530,0.2805,0.1983,31
167,0.0396,0.0042,0.0326,0.0082,4.0684,0.0646,0.0725,30
168,0.0391,0.0033,0.0335,0.0091,3.2553,0.1585,0.1458,30
169,0.0392,0.0030,0.0341,0.0094,2.9999,0.1982,0.1995,30
170,0.0387,0.0028,0.0339,0.0093,2.9053,0.2321,0.2123,30
171,0.0388,0.0036,0.0324,0.0079,3.9111,0.0667,0.0759,29
172,0.0391,0.0032,0.0335,0.0088,3.3427,0.1466,0.1370,30
173,0.0385,0.0028,0.0336,0.0090,2.8882,0.1924,0.1913,30
174,0.0390,0.0038,0.0329,0.0084,3.4433,0.1845,0.1520,30
175,0.0373,0.0028,0.0327,0.0082,2.6531,0.2736,0.2109,30
176,0.0371,0.0025,0.0326,0.0082,2.6998,0.2271,0.2130,30
177,0.0379,0.0027,0.0328,0.0086,3.1755,0.1628,0.1486,30
178,0.0377,0.0027,0.0329,0.0087,2.9063,0.2142,0.1823,31
179,0.0372,0.0026,0.0323,0.0079,3.0842,0.1687,0.1535,30
180,0.0374,0.0028,0.0324,0.0081,3.0051,0.1825,0.1455,31
181,0.0362,0.0028,0.0314,0.0069,2.8865,0.1961,0.1679,30
182,0.0348,0.0030,0.0294,0.0058,3.3089,0.1407,0.1419,30
183,0.0353,0.0050,0.0273,0.0045,4.5222,0.0179,0.0258,30
184,0.0345,0.0041,0.0276,0.0046,4.1211,0.0387,0.0514,31
185,0.0344,0.0036,0.0286,0.0054,3.2965,0.1721,0.1420,31
186,0.0330,0.0032,0.0278,0.0049,2.9220,0.2840,0.2574,30
187,0.0328,0.0028,0.0282,0.0055,2.6705,0.2503,0.2390,30
188,0.0327,0.0029,0.0278,0.0050,2.8635,0.2388,0.2304,30
189,0.0328,0.0026,0.0281,0.0052,2.8284,0.2093,0.1785,30
190,0.0332,0.0029,0.0283,0.0053,2.8186,0.2117,0.1894,30
191,0.0335,0.0028,0.0289,0.0057,2.6575,0.2571,0.2137,30
192,0.0341,0.0039,0.0276,0.0048,3.8096,0.0795,0.0814,31
193,0.0334,0.0031,0.0279,0.0048,3.3611,0.1465,0.1525,29
194,0.0328,0.0028,0.0279,0.0049,2.9832,0.2083,0.1750,30
195,0.0331,0.0029,0.0281,0.0052,2.9445,0.1941,0.1803,29
196,0.0331,0.0027,0.0281,0.0053,3.0445,0.2104,0.1947,29
197,0.0330,0.0028,0.0278,0.0048,3.2998,0.1208,0.1179,31
198,0.0326,0.0030,0.0275,0.0048,2.9413,0.2321,0.2178,30
199,0.0327,0.0029,0.0275,0.0049,3.2191,0.1521,0.1391,31
200,0.0330,0.0027,0.0281,0.0051,2.9477,0.2309,0.1920,31
201,0.0325,0.0026,0.0279,0.0053,2.8044,0.2360,0.1986,30
202,0.0328,0.0028,0.0277,0.0050,3.1671,0.1595,0.1705,30
203,0.0325,0.0029,0.0276,0.0048,2.9062,0.2013,0.1859,30
204,0.0324,0.0027,0.0278,0.0051,2.7792,0.2404,0.1996,30
205,0.0324,0.0026,0.0276,0.0049,2.9734,0.1592,0.1460,30
206,0.0324,0.0027,0.0279,0.0051,2.5861,0.2451,0.2413,30
207,0.0317,0.0029,0.0266,0.0045,3.0032,0.2533,0.2031,29
208,0.0306,0.0026,0.0262,0.0041,2.5919,0.2271,0.2353,30
209,0.0286,0.0025,0.0239,0.0028,2.9840,0.1539,0.1380,30
210,0.0289,0.0027,0.0240,0.0029,3.0470,0.1724,0.1603,30
211,0.0287,0.0028,0.0238,0.0028,2.9262,0.1975,0.1455,30
212,0.0281,0.0029,0.0234,0.0027,2.7662,0.2449,0.2301,30
213,0.0279,0.0032,0.0225,0.0026,3.2770,0.1072,0.1027,30
214,0.0278,0.0029,0.0227,0.0024,3.0958,0.1698,0.1697,31
215,0.0284,0.0027,0.0232,0.0028,3.3832,0.1526,0.1533,30
216,0.0284,0.0028,0.0234,0.0029,3.0752,0.2157,0.1721,30
217,0.0281,0.0026,0.0237,0.0031,2.5918,0.2695,0.2361,30
218,0.0286,0.0036,0.0226,0.0025,3.4237,0.1071,0.0950,30
219,0.0277,0.0028,0.0228,0.0026,2.9581,0.2071,0.1745,30
220,0.0286,0.0029,0.0235,0.0032,3.0376,0.2146,0.1735,29
221,0.0277,0.0026,0.0232,0.0029,2.6296,0.2522,0.2384,30
222,0.0274,0.0028,0.0226,0.0025,2.8048,0.1938,0.1733,30
223,0.0259,0.0032,0.0204,0.0017,3.1996,0.1750,0.1630,31
224,0.0235,0.0028,0.0189,0.0014,2.7140,0.2457,0.2351,30
225,0.0231,0.0025,0.0188,0.0015,2.5442,0.2948,0.2633,30
226,0.0233,0.0025,0.0190,0.0016,2.5907,0.2620,0.2587,30
227,0.0230,0.0028,0.0184,0.0016,2.6265,0.2968,0.2249,30
228,0.0232,0.0029,0.0185,0.0013,2.6264,0.2129,0.1895,30
229,0.0230,0.0026,0.0183,0.0013,2.8530,0.2146,0.1805,31
230,0.0231,0.0026,0.0185,0.0015,2.7390,0.1700,0.1666,30
231,0.0231,0.0025,0.0185,0.0015,2.8303,0.2414,0.2211,30
232,0.0229,0.0029,0.0179,0.0012,2.9819,0.1247,0.1190,31
233,0.0243,0.0037,0.0187,0.0014,3.0368,0.1404,0.1310,31
234,0.0230,0.0030,0.0182,0.0013,2.7192,0.2386,0.2288,30
235,0.0228,0.0027,0.0181,0.0013,2.7569,0.2395,0.2063,30
236,0.0229,0.0027,0.0184,0.0014,2.5952,0.2994,0.2546,31
237,0.0224,0.0025,0.0182,0.0015,2.5252,0.2545,0.2291,30
238,0.0230,0.0027,0.0183,0.0014,2.8141,0.1961,0.2050,30
239,0.0230,0.0026,0.0183,0.0014,2.9066,0.1842,0.1716,30
240,0.0233,0.0027,0.0185,0.0015,2.9066,0.2962,0.2701,30
241,0.0227,0.0026,0.0179,0.0011,2.9474,0.1702,0.1734,30
242,0.0228,0.0027,0.0181,0.0014,2.7244,0.2178,0.2176,31
243,0.0221,0.0024,0.0179,0.0013,2.4977,0.2780,0.2308,30
244,0.0218,0.0025,0.0173,0.0009,2.7552,0.2032,0.1970,30
245,0.0219,0.0025,0.0170,0.0007,3.1760,0.1207,0.1065,30
246,0.0200,0.0026,0.0157,0.0004,2.5500,0.2150,0.2041,30
247,0.0193,0.0026,0.0147,0.0003,2.8470,0.2249,0.1895,29
248,0.0204,0.0034,0.0149,0.0003,3.1270,0.1407,0.1192,30
249,0.0206,0.0036,0.0147,0.0003,3.4500,0.1215,0.1100,30
250,0.0191,0.0028,0.0141,0.0003,3.0662,0.1454,0.1576,29
251,0.0188,0.0030,0.0136,0.0003,3.1200,0.1592,0.1481,30
252,0.0192,0.0028,0.0142,0.0004,3.0796,0.1862,0.1721,30
253,0.0186,0.0029,0.0137,0.0003,2.8307,0.2265,0.1976,30
254,0.0189,0.0030,0.0136,0.0003,3.1629,0.2231,0.1888,30
255,0.0183,0.0030,0.0134,0.0003,2.7357,0.2163,0.2172,30
256,0.0179,0.0026,0.0135,0.0003,2.6127,0.2411,0.2174,31
257,0.0181,0.0026,0.0135,0.0003,2.8130,0.1865,0.1775,31
258,0.0184,0.0026,0.0135,0.0002,3.0985,0.1448,0.1434,30
259,0.0188,0.0026,0.0140,0.0003,2.9168,0.1650,0.1528,31
260,0.0180,0.0031,0.0128,0.0002,3.0630,0.1397,0.1430,31
261,0.0195,0.0041,0.0133,0.0002,3.3308,0.1635,0.1454,30
262,0.0182,0.0027,0.0133,0.0002,2.9818,0.1960,0.1845,30
263,0.0180,0.0028,0.0131,0.0002,2.9421,0.2106,0.1873,31
264,0.0172,0.0022,0.0129,0.0003,2.7156,0.2172,0.2091,31
265,0.0187,0.0030,0.0132,0.0002,3.4275,0.0972,0.1118,31
266,0.0184,0.0028,0.0132,0.0003,3.2098,0.1970,0.1696,31
267,0.0187,0.0027,0.0134,0.0003,3.3681,0.2026,0.2017,30
268,0.0177,0.0025,0.0133,0.0002,2.5975,0.3091,0.2419,31
269,0.0179,0.0027,0.0134,0.0003,2.6561,0.2702,0.2396,30
270,0.0176,0.0024,0.0132,0.0002,2.6800,0.2843,0.2351,30
271,0.0175,0.0023,0.0133,0.0002,2.6243,0.2002,0.2031,31
272,0.0180,0.0024,0.0135,0.0004,2.8544,0.2095,0.1772,30
273,0.0176,0.0023,0.0135,0.0003,2.4393,0.2864,0.2611,31
274,0.0179,0.0028,0.0129,0.0001,2.9319,0.1295,0.1333,30
275,0.0174,0.0026,0.0130,0.0002,2.6280,0.3392,0.2646,30
276,0.0175,0.0025,0.0132,0.0003,2.5576,0.2632,0.2462,30
277,0.0175,0.0027,0.0129,0.0002,2.6607,0.2208,0.2088,30
278,0.0174,0.0026,0.0130,0.0002,2.5844,0.2212,0.2059,30
279,0.0172,0.0025,0.0131,0.0002,2.3869,0.2686,0.2358,30
280,0.0180,0.0026,0.0130,0.0003,3.2031,0.2013,0.2006,30
281,0.0194,0.0034,0.0134,0.0003,3.6287,0.1394,0.1301,30
282,0.0186,0.0033,0.0127,0.0002,3.6124,0.1441,0.1344,30
283,0.0189,0.0039,0.0125,0.0001,3.6125,0.0623,0.0653,30
284,0.0180,0.0030,0.0131,0.0002,2.8013,0.2310,0.2187,31
285,0.0177,0.0025,0.0133,0.0003,2.6253,0.2263,0.2034,30
286,0.0176,0.0027,0.0126,0.0002,3.0974,0.1463,0.1425,30
287,0.0179,0.0030,0.0132,0.0002,2.6160,0.3179,0.2910,30
288,0.0172,0.0025,0.0128,0.0002,2.6329,0.2509,0.2394,30
289,0.0171,0.0023,0.0130,0.0002,2.5478,0.2271,0.1980,31
290,0.0171,0.0023,0.0131,0.0003,2.4500,0.2494,0.2310,30
291,0.0174,0.0026,0.0129,0.0003,2.6475,0.1960,0.1871,31
292,0.0175,0.0024,0.0132,0.0003,2.6794,0.2515,0.2383,30
293,0.0174,0.0025,0.0130,0.0003,2.6513,0.2476,0.2207,29
294,0.0190,0.0038,0.0129,0.0002,3.5341,0.0956,0.1064,30
295,0.0186,0.0034,0.0129,0.0003,3.2349,0.1789,0.1488,30
296,0.0173,0.0026,0.0125,0.0003,3.0187,0.2064,0.1910,31
297,0.0185,0.0038,0.0122,0.0002,3.5767,0.0907,0.1003,31
298,0.0174,0.0028,0.0126,0.0002,2.8283,0.2527,0.2397,30
299,0.0166,0.0024,0.0124,0.0004,2.5414,0.3186,0.2880,31
